,rec_id,obc_timestamp,lap_obc_timestamp,dist,lap_dist,gps_utctime,gps_latitude,gps_longitude,gps_speed,lfm_temperature,lfm_integratedcorrflow,lfm_instantflow,lap_lfm_integratedcorrflow,gfs_gasflow,gfs_gastemp,gfs_netgasvolume,lap_gfs_netgasvolume,jm3_netjoule,lap_jm3_netjoule,jm3_voltage,jm3_current,message_id,volt_voltage,volt_difference,lap_lap,start_lap,finish_lap
11272,11272,1716537518.37,180.39999985694885,7436.775283625959,1260.437549910821,07.58.37,43.771931867,-0.0414027,26.0,22.3,19.0363,0.0,3.4045000000000005,,,,,29895.069,4630.082999999999,16348.0,1066.0,510_202405_24_0739_54_0011237,,,4,1,0
11273,11273,1716537518.47,180.5,7444.274472807942,1267.9367390928046,07.58.38,43.771884683,-0.041335967,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29895.069,4630.082999999999,16348.0,1066.0,510_202405_24_0739_54_0011238,,,4,1,0
11274,11274,1716537518.57,180.59999990463257,7444.274472807942,1267.9367390928046,07.58.38,43.771884683,-0.041335967,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29898.537,4633.551,16348.0,1060.0,510_202405_24_0739_54_0011239,,,4,1,0
11275,11275,1716537518.67,180.7000000476837,7444.274472807942,1267.9367390928046,07.58.38,43.771884683,-0.041335967,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29898.537,4633.551,16348.0,1060.0,510_202405_24_0739_54_0011240,,,4,1,0
11276,11276,1716537518.77,180.79999995231628,7444.274472807942,1267.9367390928046,07.58.38,43.771884683,-0.041335967,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29898.537,4633.551,16348.0,1060.0,510_202405_24_0739_54_0011241,,,4,1,0
11277,11277,1716537518.87,180.89999985694885,7444.274472807942,1267.9367390928046,07.58.38,43.771884683,-0.041335967,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29902.012,4637.025999999998,16348.0,1063.0,510_202405_24_0739_54_0011242,,,4,1,0
11278,11278,1716537518.97,181.0,7444.274472807942,1267.9367390928046,07.58.38,43.771884683,-0.041335967,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29905.535,4640.548999999999,16347.0,1077.0,510_202405_24_0739_54_0011243,,,4,1,0
11279,11279,1716537519.07,181.09999990463257,7444.274472807942,1267.9367390928046,07.58.38,43.771884683,-0.041335967,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29905.535,4640.548999999999,16347.0,1077.0,510_202405_24_0739_54_0011244,,,4,1,0
11280,11280,1716537519.17,181.2000000476837,7444.274472807942,1267.9367390928046,07.58.38,43.771884683,-0.041335967,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29905.535,4640.548999999999,16347.0,1077.0,510_202405_24_0739_54_0011245,,,4,1,0
11281,11281,1716537519.27,181.29999995231628,7444.274472807942,1267.9367390928046,07.58.38,43.771884683,-0.041335967,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29909.1,4644.113999999998,16346.0,1089.0,510_202405_24_0739_54_0011246,,,4,1,0
11282,11282,1716537519.37,181.39999985694885,7444.274472807942,1267.9367390928046,07.58.38,43.771884683,-0.041335967,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29912.646,4647.66,16345.0,1082.0,510_202405_24_0739_54_0011247,,,4,1,0
11283,11283,1716537519.47,181.5,7451.631365064193,1275.2936313490554,07.58.39,43.771838567,-0.041270267,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29912.646,4647.66,16345.0,1082.0,510_202405_24_0739_54_0011248,,,4,1,0
11284,11284,1716537519.57,181.59999990463257,7451.631365064193,1275.2936313490554,07.58.39,43.771838567,-0.041270267,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29912.646,4647.66,16345.0,1082.0,510_202405_24_0739_54_0011249,,,4,1,0
11285,11285,1716537519.67,181.7000000476837,7451.631365064193,1275.2936313490554,07.58.39,43.771838567,-0.041270267,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29916.311,4651.325000000001,16345.0,1121.0,510_202405_24_0739_54_0011250,,,4,1,0
11286,11286,1716537519.77,181.79999995231628,7451.631365064193,1275.2936313490554,07.58.39,43.771838567,-0.041270267,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29916.311,4651.325000000001,16345.0,1121.0,510_202405_24_0739_54_0011251,,,4,1,0
11287,11287,1716537519.87,181.89999985694885,7451.631365064193,1275.2936313490554,07.58.39,43.771838567,-0.041270267,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29919.742,4654.755999999998,16346.0,1049.0,510_202405_24_0739_54_0011252,,,4,1,0
11288,11288,1716537519.97,182.0,7451.631365064193,1275.2936313490554,07.58.39,43.771838567,-0.041270267,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29919.742,4654.755999999998,16346.0,1049.0,510_202405_24_0739_54_0011253,,,4,1,0
11289,11289,1716537520.07,182.09999990463257,7451.631365064193,1275.2936313490554,07.58.39,43.771838567,-0.041270267,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29923.165,4658.179,16349.0,1046.0,510_202405_24_0739_54_0011254,,,4,1,0
11290,11290,1716537520.17,182.2000000476837,7451.631365064193,1275.2936313490554,07.58.39,43.771838567,-0.041270267,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29923.165,4658.179,16349.0,1046.0,510_202405_24_0739_54_0011255,,,4,1,0
11291,11291,1716537520.27,182.29999995231628,7451.631365064193,1275.2936313490554,07.58.39,43.771838567,-0.041270267,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29926.588,4661.601999999999,16347.0,1047.0,510_202405_24_0739_54_0011256,,,4,1,0
11292,11292,1716537520.37,182.39999985694885,7451.631365064193,1275.2936313490554,07.58.39,43.771838567,-0.041270267,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29926.588,4661.601999999999,16347.0,1047.0,510_202405_24_0739_54_0011257,,,4,1,0
11293,11293,1716537520.47,182.5,7458.791179679229,1282.4534459640909,07.58.40,43.771793083,-0.04120715,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29930.028,4665.041999999998,16347.0,1052.0,510_202405_24_0739_54_0011258,,,4,1,0
11294,11294,1716537520.57,182.59999990463257,7458.791179679229,1282.4534459640909,07.58.40,43.771793083,-0.04120715,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29930.028,4665.041999999998,16347.0,1052.0,510_202405_24_0739_54_0011259,,,4,1,0
11295,11295,1716537520.67,182.7000000476837,7458.791179679229,1282.4534459640909,07.58.40,43.771793083,-0.04120715,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29933.476,4668.489999999998,16348.0,1054.0,510_202405_24_0739_54_0011260,,,4,1,0
11296,11296,1716537520.77,182.79999995231628,7458.791179679229,1282.4534459640909,07.58.40,43.771793083,-0.04120715,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29933.476,4668.489999999998,16348.0,1054.0,510_202405_24_0739_54_0011261,,,4,1,0
11297,11297,1716537520.87,182.89999985694885,7458.791179679229,1282.4534459640909,07.58.40,43.771793083,-0.04120715,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29936.944,4671.957999999999,16347.0,1060.0,510_202405_24_0739_54_0011262,,,4,1,0
11298,11298,1716537520.97,183.0,7458.791179679229,1282.4534459640909,07.58.40,43.771793083,-0.04120715,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29936.944,4671.957999999999,16347.0,1060.0,510_202405_24_0739_54_0011263,,,4,1,0
11299,11299,1716537521.07,183.09999990463257,7458.791179679229,1282.4534459640909,07.58.40,43.771793083,-0.04120715,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29940.423,4675.436999999998,16349.0,1064.0,510_202405_24_0739_54_0011264,,,4,1,0
11300,11300,1716537521.17,183.2000000476837,7458.791179679229,1282.4534459640909,07.58.40,43.771793083,-0.04120715,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29940.423,4675.436999999998,16349.0,1064.0,510_202405_24_0739_54_0011265,,,4,1,0
11301,11301,1716537521.27,183.29999995231628,7458.791179679229,1282.4534459640909,07.58.40,43.771793083,-0.04120715,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29943.943,4678.956999999999,16347.0,1076.0,510_202405_24_0739_54_0011266,,,4,1,0
11302,11302,1716537521.37,183.39999985694885,7458.791179679229,1282.4534459640909,07.58.40,43.771793083,-0.04120715,25.9,22.3,19.0363,0.0,3.4045000000000005,,,,,29943.943,4678.956999999999,16347.0,1076.0,510_202405_24_0739_54_0011267,,,4,1,0
11303,11303,1716537521.47,183.5,7465.933014719049,1289.5952810039116,07.58.41,43.771748517,-0.0411431,25.8,22.3,19.0363,0.0,3.4045000000000005,,,,,29947.445,4682.458999999999,16347.0,1071.0,510_202405_24_0739_54_0011268,,,4,1,0
11304,11304,1716537521.57,183.59999990463257,7465.933014719049,1289.5952810039116,07.58.41,43.771748517,-0.0411431,25.8,22.3,19.0363,0.0,3.4045000000000005,,,,,29947.445,4682.458999999999,16347.0,1071.0,510_202405_24_0739_54_0011269,,,4,1,0
11305,11305,1716537521.67,183.7000000476837,7465.933014719049,1289.5952810039116,07.58.41,43.771748517,-0.0411431,25.8,22.3,19.0363,0.0,3.4045000000000005,,,,,29950.889,4685.902999999998,16349.0,1053.0,510_202405_24_0739_54_0011270,,,4,1,0
11306,11306,1716537521.77,183.79999995231628,7465.933014719049,1289.5952810039116,07.58.41,43.771748517,-0.0411431,25.8,22.3,19.0363,0.0,3.4045000000000005,,,,,29950.889,4685.902999999998,16349.0,1053.0,510_202405_24_0739_54_0011271,,,4,1,0
11307,11307,1716537521.87,183.89999985694885,7465.933014719049,1289.5952810039116,07.58.41,43.771748517,-0.0411431,25.8,22.3,19.0363,0.0,3.4045000000000005,,,,,29954.343,4689.357,16346.0,1055.0,510_202405_24_0739_54_0011272,,,4,1,0
11308,11308,1716537521.97,184.0,7465.933014719049,1289.5952810039116,07.58.41,43.771748517,-0.0411431,25.8,22.3,19.0363,0.0,3.4045000000000005,,,,,29954.343,4689.357,16346.0,1055.0,510_202405_24_0739_54_0011273,,,4,1,0
11309,11309,1716537522.07,184.09999990463257,7465.933014719049,1289.5952810039116,07.58.41,43.771748517,-0.0411431,25.8,22.3,19.0363,0.0,3.4045000000000005,,,,,29957.797,4692.810999999998,16348.0,1056.0,510_202405_24_0739_54_0011274,,,4,1,0
11310,11310,1716537522.17,184.2000000476837,7465.933014719049,1289.5952810039116,07.58.41,43.771748517,-0.0411431,25.8,22.3,19.0363,0.0,3.4045000000000005,,,,,29957.797,4692.810999999998,16348.0,1056.0,510_202405_24_0739_54_0011275,,,4,1,0
11311,11311,1716537522.27,184.29999995231628,7465.933014719049,1289.5952810039116,07.58.41,43.771748517,-0.0411431,25.8,22.3,19.0363,0.0,3.4045000000000005,,,,,29961.273,4696.287,16348.0,1063.0,510_202405_24_0739_54_0011276,,,4,1,0
11312,11312,1716537522.37,184.39999985694885,7465.933014719049,1289.5952810039116,07.58.41,43.771748517,-0.0411431,25.8,22.3,19.0363,0.0,3.4045000000000005,,,,,29961.273,4696.287,16348.0,1063.0,510_202405_24_0739_54_0011277,,,4,1,0
11313,11313,1716537522.47,184.5,7473.148847978023,1296.811114262885,07.58.42,43.77170415,-0.041077517,25.7,22.3,19.0363,0.0,3.4045000000000005,,,,,29964.744,4699.757999999998,16346.0,1061.0,510_202405_24_0739_54_0011278,,,4,1,0
11314,11314,1716537522.57,184.59999990463257,7473.148847978023,1296.811114262885,07.58.42,43.77170415,-0.041077517,25.7,22.3,19.0363,0.0,3.4045000000000005,,,,,29964.744,4699.757999999998,16346.0,1061.0,510_202405_24_0739_54_0011279,,,4,1,0
11315,11315,1716537522.67,184.7000000476837,7473.148847978023,1296.811114262885,07.58.42,43.77170415,-0.041077517,25.7,22.3,19.0363,0.0,3.4045000000000005,,,,,29968.211,4703.224999999999,16346.0,1060.0,510_202405_24_0739_54_0011280,,,4,1,0
11316,11316,1716537522.77,184.79999995231628,7473.148847978023,1296.811114262885,07.58.42,43.77170415,-0.041077517,25.7,22.3,19.0363,0.0,3.4045000000000005,,,,,29968.211,4703.224999999999,16346.0,1060.0,510_202405_24_0739_54_0011281,,,4,1,0
11317,11317,1716537522.87,184.89999985694885,7473.148847978023,1296.811114262885,07.58.42,43.77170415,-0.041077517,25.7,22.3,19.0363,0.0,3.4045000000000005,,,,,29971.665,4706.679,16347.0,1056.0,510_202405_24_0739_54_0011282,,,4,1,0
11318,11318,1716537522.97,185.0,7473.148847978023,1296.811114262885,07.58.42,43.77170415,-0.041077517,25.7,22.3,19.0363,0.0,3.4045000000000005,,,,,29971.665,4706.679,16347.0,1056.0,510_202405_24_0739_54_0011283,,,4,1,0
11319,11319,1716537523.07,185.09999990463257,7473.148847978023,1296.811114262885,07.58.42,43.77170415,-0.041077517,25.7,22.3,19.0363,0.0,3.4045000000000005,,,,,29975.129,4710.143,16347.0,1059.0,510_202405_24_0739_54_0011284,,,4,1,0
11320,11320,1716537523.17,185.2000000476837,7473.148847978023,1296.811114262885,07.58.42,43.77170415,-0.041077517,25.7,22.3,19.0363,0.0,3.4045000000000005,,,,,29975.129,4710.143,16347.0,1059.0,510_202405_24_0739_54_0011285,,,4,1,0
11321,11321,1716537523.27,185.29999995231628,7473.148847978023,1296.811114262885,07.58.42,43.77170415,-0.041077517,25.7,22.3,19.0363,0.0,3.4045000000000005,,,,,29978.607,4713.620999999999,16348.0,1063.0,510_202405_24_0739_54_0011286,,,4,1,0
11322,11322,1716537523.37,185.39999985694885,7473.148847978023,1296.811114262885,07.58.42,43.77170415,-0.041077517,25.7,22.3,19.0363,0.0,3.4045000000000005,,,,,29978.607,4713.620999999999,16348.0,1063.0,510_202405_24_0739_54_0011287,,,4,1,0
11323,11323,1716537523.47,185.5,7480.260989108873,1303.9232553937354,07.58.43,43.771659583,-0.041013983,25.7,22.3,19.0363,0.0,3.4045000000000005,,,,,29982.081,4717.0949999999975,16348.0,1062.0,510_202405_24_0739_54_0011288,,,4,1,0
11324,11324,1716537523.57,185.59999990463257,7480.260989108873,1303.9232553937354,07.58.43,43.771659583,-0.041013983,25.7,22.3,19.0363,0.0,3.4045000000000005,,,,,29982.081,4717.0949999999975,16348.0,1062.0,510_202405_24_0739_54_0011289,,,4,1,0
11325,11325,1716537523.67,185.7000000476837,7480.260989108873,1303.9232553937354,07.58.43,43.771659583,-0.041013983,25.7,22.3,19.0363,0.0,3.4045000000000005,,,,,29985.535,4720.548999999999,16347.0,1062.0,510_202405_24_0739_54_0011290,,,4,1,0
11326,11326,1716537523.77,185.79999995231628,7480.260989108873,1303.9232553937354,07.58.43,43.771659583,-0.041013983,25.7,22.3,19.0363,0.0,3.4045000000000005,,,,,29985.535,4720.548999999999,16347.0,1062.0,510_202405_24_0739_54_0011291,,,4,1,0
11327,11327,1716537523.87,185.89999985694885,7480.260989108873,1303.9232553937354,07.58.43,43.771659583,-0.041013983,25.7,22.3,19.0363,0.0,3.4045000000000005,,,,,29988.987,4724.001,16346.0,1056.0,510_202405_24_0739_54_0011292,,,4,1,0
11328,11328,1716537523.97,186.0,7480.260989108873,1303.9232553937354,07.58.43,43.771659583,-0.041013983,25.7,22.3,19.0363,0.0,3.4045000000000005,,,,,29988.987,4724.001,16346.0,1056.0,510_202405_24_0739_54_0011293,,,4,1,0
11329,11329,1716537524.07,186.09999990463257,7480.260989108873,1303.9232553937354,07.58.43,43.771659583,-0.041013983,25.7,22.3,19.0363,0.0,3.4045000000000005,,,,,29992.445,4727.458999999999,16348.0,1057.0,510_202405_24_0739_54_0011294,,,4,1,0
11330,11330,1716537524.17,186.2000000476837,7480.260989108873,1303.9232553937354,07.58.43,43.771659583,-0.041013983,25.7,22.3,19.0363,0.0,3.4045000000000005,,,,,29992.445,4727.458999999999,16348.0,1057.0,510_202405_24_0739_54_0011295,,,4,1,0
11331,11331,1716537524.27,186.29999995231628,7480.260989108873,1303.9232553937354,07.58.43,43.771659583,-0.041013983,25.7,22.3,19.0363,0.0,3.4045000000000005,,,,,29995.916,4730.93,16347.0,1060.0,510_202405_24_0739_54_0011296,,,4,1,0
11332,11332,1716537524.37,186.39999985694885,7480.260989108873,1303.9232553937354,07.58.43,43.771659583,-0.041013983,25.7,22.3,19.0363,0.0,3.4045000000000005,,,,,29995.916,4730.93,16347.0,1060.0,510_202405_24_0739_54_0011297,,,4,1,0
11333,11333,1716537524.47,186.5,7487.298073897608,1310.9603401824706,07.58.44,43.7716156,-0.040950967,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,29999.393,4734.406999999999,16347.0,1063.0,510_202405_24_0739_54_0011298,,,4,1,0
11334,11334,1716537524.57,186.59999990463257,7487.298073897608,1310.9603401824706,07.58.44,43.7716156,-0.040950967,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,29999.393,4734.406999999999,16347.0,1063.0,510_202405_24_0739_54_0011299,,,4,1,0
11335,11335,1716537524.67,186.7000000476837,7487.298073897608,1310.9603401824706,07.58.44,43.7716156,-0.040950967,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30002.861,4737.875,16348.0,1060.0,510_202405_24_0739_54_0011300,,,4,1,0
11336,11336,1716537524.77,186.79999995231628,7487.298073897608,1310.9603401824706,07.58.44,43.7716156,-0.040950967,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30002.861,4737.875,16348.0,1060.0,510_202405_24_0739_54_0011301,,,4,1,0
11337,11337,1716537524.87,186.89999985694885,7487.298073897608,1310.9603401824706,07.58.44,43.7716156,-0.040950967,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30006.327,4741.341,16350.0,1059.0,510_202405_24_0739_54_0011302,,,4,1,0
11338,11338,1716537524.97,187.0,7487.298073897608,1310.9603401824706,07.58.44,43.7716156,-0.040950967,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30006.327,4741.341,16350.0,1059.0,510_202405_24_0739_54_0011303,,,4,1,0
11339,11339,1716537525.07,187.09999990463257,7487.298073897608,1310.9603401824706,07.58.44,43.7716156,-0.040950967,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30009.795,4744.8089999999975,16345.0,1060.0,510_202405_24_0739_54_0011304,,,4,1,0
11340,11340,1716537525.17,187.2000000476837,7487.298073897608,1310.9603401824706,07.58.44,43.7716156,-0.040950967,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30009.795,4744.8089999999975,16345.0,1060.0,510_202405_24_0739_54_0011305,,,4,1,0
11341,11341,1716537525.27,187.29999995231628,7487.298073897608,1310.9603401824706,07.58.44,43.7716156,-0.040950967,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30013.245,4748.258999999998,16346.0,1054.0,510_202405_24_0739_54_0011306,,,4,1,0
11342,11342,1716537525.37,187.39999985694885,7487.298073897608,1310.9603401824706,07.58.44,43.7716156,-0.040950967,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30013.245,4748.258999999998,16346.0,1054.0,510_202405_24_0739_54_0011307,,,4,1,0
11343,11343,1716537525.47,187.5,7494.4595493952465,1318.1218156801087,07.58.45,43.771570967,-0.040886667,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30016.722,4751.736000000001,16347.0,1063.0,510_202405_24_0739_54_0011308,,,4,1,0
11344,11344,1716537525.57,187.59999990463257,7494.4595493952465,1318.1218156801087,07.58.45,43.771570967,-0.040886667,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30016.722,4751.736000000001,16347.0,1063.0,510_202405_24_0739_54_0011309,,,4,1,0
11345,11345,1716537525.67,187.7000000476837,7494.4595493952465,1318.1218156801087,07.58.45,43.771570967,-0.040886667,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30020.184,4755.198,16347.0,1058.0,510_202405_24_0739_54_0011310,,,4,1,0
11346,11346,1716537525.77,187.79999995231628,7494.4595493952465,1318.1218156801087,07.58.45,43.771570967,-0.040886667,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30020.184,4755.198,16347.0,1058.0,510_202405_24_0739_54_0011311,,,4,1,0
11347,11347,1716537525.87,187.89999985694885,7494.4595493952465,1318.1218156801087,07.58.45,43.771570967,-0.040886667,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30023.653,4758.666999999998,16346.0,1060.0,510_202405_24_0739_54_0011312,,,4,1,0
11348,11348,1716537525.97,188.0,7494.4595493952465,1318.1218156801087,07.58.45,43.771570967,-0.040886667,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30023.653,4758.666999999998,16346.0,1060.0,510_202405_24_0739_54_0011313,,,4,1,0
11349,11349,1716537526.07,188.09999990463257,7494.4595493952465,1318.1218156801087,07.58.45,43.771570967,-0.040886667,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30027.121,4762.134999999998,16347.0,1060.0,510_202405_24_0739_54_0011314,,,4,1,0
11350,11350,1716537526.17,188.2000000476837,7494.4595493952465,1318.1218156801087,07.58.45,43.771570967,-0.040886667,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30027.121,4762.134999999998,16347.0,1060.0,510_202405_24_0739_54_0011315,,,4,1,0
11351,11351,1716537526.27,188.29999995231628,7494.4595493952465,1318.1218156801087,07.58.45,43.771570967,-0.040886667,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30030.586,4765.599999999999,16347.0,1059.0,510_202405_24_0739_54_0011316,,,4,1,0
11352,11352,1716537526.37,188.39999985694885,7494.4595493952465,1318.1218156801087,07.58.45,43.771570967,-0.040886667,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30030.586,4765.599999999999,16347.0,1059.0,510_202405_24_0739_54_0011317,,,4,1,0
11353,11353,1716537526.47,188.5,7501.804369596726,1325.4666358815884,07.58.46,43.771524467,-0.0408217,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30034.057,4769.071,16349.0,1061.0,510_202405_24_0739_54_0011318,,,4,1,0
11354,11354,1716537526.57,188.59999990463257,7501.804369596726,1325.4666358815884,07.58.46,43.771524467,-0.0408217,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30034.057,4769.071,16349.0,1061.0,510_202405_24_0739_54_0011319,,,4,1,0
11355,11355,1716537526.67,188.7000000476837,7501.804369596726,1325.4666358815884,07.58.46,43.771524467,-0.0408217,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30037.536,4772.549999999999,16349.0,1060.0,510_202405_24_0739_54_0011320,,,4,1,0
11356,11356,1716537526.77,188.79999995231628,7501.804369596726,1325.4666358815884,07.58.46,43.771524467,-0.0408217,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30037.536,4772.549999999999,16349.0,1060.0,510_202405_24_0739_54_0011321,,,4,1,0
11357,11357,1716537526.87,188.89999985694885,7501.804369596726,1325.4666358815884,07.58.46,43.771524467,-0.0408217,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30040.999,4776.012999999999,16347.0,1059.0,510_202405_24_0739_54_0011322,,,4,1,0
11358,11358,1716537526.97,189.0,7501.804369596726,1325.4666358815884,07.58.46,43.771524467,-0.0408217,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30040.999,4776.012999999999,16347.0,1059.0,510_202405_24_0739_54_0011323,,,4,1,0
11359,11359,1716537527.07,189.09999990463257,7501.804369596726,1325.4666358815884,07.58.46,43.771524467,-0.0408217,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30044.46,4779.473999999998,16348.0,1058.0,510_202405_24_0739_54_0011324,,,4,1,0
11360,11360,1716537527.17,189.2000000476837,7501.804369596726,1325.4666358815884,07.58.46,43.771524467,-0.0408217,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30044.46,4779.473999999998,16348.0,1058.0,510_202405_24_0739_54_0011325,,,4,1,0
11361,11361,1716537527.27,189.29999995231628,7501.804369596726,1325.4666358815884,07.58.46,43.771524467,-0.0408217,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30047.954,4782.968000000001,16346.0,1068.0,510_202405_24_0739_54_0011326,,,4,1,0
11362,11362,1716537527.37,189.39999985694885,7501.804369596726,1325.4666358815884,07.58.46,43.771524467,-0.0408217,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30047.954,4782.968000000001,16346.0,1068.0,510_202405_24_0739_54_0011327,,,4,1,0
11363,11363,1716537527.47,189.5,7508.999370688698,1332.6616369735602,07.58.47,43.77147945,-0.040757333,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30051.529,4786.542999999998,16346.0,1093.0,510_202405_24_0739_54_0011328,,,4,1,0
11364,11364,1716537527.57,189.59999990463257,7508.999370688698,1332.6616369735602,07.58.47,43.77147945,-0.040757333,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30051.529,4786.542999999998,16346.0,1093.0,510_202405_24_0739_54_0011329,,,4,1,0
11365,11365,1716537527.67,189.7000000476837,7508.999370688698,1332.6616369735602,07.58.47,43.77147945,-0.040757333,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30055.017,4790.030999999999,16346.0,1067.0,510_202405_24_0739_54_0011330,,,4,1,0
11366,11366,1716537527.77,189.79999995231628,7508.999370688698,1332.6616369735602,07.58.47,43.77147945,-0.040757333,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30055.017,4790.030999999999,16346.0,1067.0,510_202405_24_0739_54_0011331,,,4,1,0
11367,11367,1716537527.87,189.89999985694885,7508.999370688698,1332.6616369735602,07.58.47,43.77147945,-0.040757333,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30058.508,4793.522000000001,16346.0,1067.0,510_202405_24_0739_54_0011332,,,4,1,0
11368,11368,1716537527.97,190.0,7508.999370688698,1332.6616369735602,07.58.47,43.77147945,-0.040757333,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30058.508,4793.522000000001,16346.0,1067.0,510_202405_24_0739_54_0011333,,,4,1,0
11369,11369,1716537528.07,190.09999990463257,7508.999370688698,1332.6616369735602,07.58.47,43.77147945,-0.040757333,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30061.991,4797.005000000001,16346.0,1065.0,510_202405_24_0739_54_0011334,,,4,1,0
11370,11370,1716537528.17,190.2000000476837,7508.999370688698,1332.6616369735602,07.58.47,43.77147945,-0.040757333,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30061.991,4797.005000000001,16346.0,1065.0,510_202405_24_0739_54_0011335,,,4,1,0
11371,11371,1716537528.27,190.29999995231628,7508.999370688698,1332.6616369735602,07.58.47,43.77147945,-0.040757333,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30065.483,4800.496999999999,16348.0,1067.0,510_202405_24_0739_54_0011336,,,4,1,0
11372,11372,1716537528.37,190.39999985694885,7508.999370688698,1332.6616369735602,07.58.47,43.77147945,-0.040757333,25.6,22.3,19.0363,0.0,3.4045000000000005,,,,,30065.483,4800.496999999999,16348.0,1067.0,510_202405_24_0739_54_0011337,,,4,1,0
11373,11373,1716537528.47,190.5,7516.136704010428,1339.79897029529,07.58.48,43.77143435,-0.040694083,25.5,22.3,19.0363,0.0,3.4045000000000005,,,,,30068.966,4803.98,16345.0,1065.0,510_202405_24_0739_54_0011338,,,4,1,0
11374,11374,1716537528.57,190.59999990463257,7516.136704010428,1339.79897029529,07.58.48,43.77143435,-0.040694083,25.5,22.3,19.0363,0.0,3.4045000000000005,,,,,30068.966,4803.98,16345.0,1065.0,510_202405_24_0739_54_0011339,,,4,1,0
11375,11375,1716537528.67,190.7000000476837,7516.136704010428,1339.79897029529,07.58.48,43.77143435,-0.040694083,25.5,22.3,19.0363,0.0,3.4045000000000005,,,,,30072.541,4807.555,16346.0,1093.0,510_202405_24_0739_54_0011340,,,4,1,0
